Date,Open,Close,Low,High,Volume,,MACD,,
1963-02-28,682.9,662.9,661.3,694.3,17846616,,-0.18776239,,
1963-03-31,662.9,682.5,656.7,687.4,16863158,,2.268719469,,
1963-04-30,682.5,717.7,680.6,721.9,23975191,,5.936705815,,
1963-05-31,717.7,727,708.2,730.4,23699997,,8.50534935,,
1963-06-30,727,706.9,702.4,733,20431581,,8.354668844,,
1963-07-31,706.9,695.4,684.4,719,17212782,,7.037257559,,
1963-08-31,695.4,729.3,691.2,731.7,20672930,,7.938905507,,
1963-09-30,729.3,732.8,728.6,753,24049622,,8.225999564,,
1963-10-31,732.8,755.2,732.5,767.2,27599999,,9.300258333,,
1963-11-30,755.2,750.5,710.8,759.6,21200753,,9.060926414,,
1963-12-31,750.5,763,746.8,773.1,22254135,,9.087819609,,
1964-01-31,763,785.3,760.3,791.6,26305263,,9.884867887,,
1964-02-29,785.3,800.1,778,803.5,19874436,,10.62168977,,
1964-03-31,800.1,813.3,798.1,824.7,25660150,,11.15582026,,
1964-04-30,813.3,810.8,807.2,831.6,27854887,,10.50754401,,
1964-05-31,810.8,820.6,808.6,836.1,22364661,,9.913150277,,
1964-06-30,820.6,831.5,796.9,835.9,21687969,,9.431293527,,
1964-07-31,831.5,841.1,829.3,855.2,23140603,,8.940773712,,
1964-08-31,841.1,838.5,820.8,847.2,18559399,,7.671584586,,
1964-09-30,838.5,875.4,836.6,880.2,24760150,,8.48418624,,
1964-10-31,875.4,873.1,861.4,886.3,24033833,,8.038026504,,
1964-11-30,873.1,875.4,866.8,897,21121805,,7.10152891,,
1964-12-31,875.4,874.1,850.2,881.4,23460903,,5.660860388,,
1965-01-31,874.1,902.9,865.1,907.8,24615790,,5.887718955,,
1965-02-28,902.9,903.5,877.5,911.8,25326318,,5.334781472,,
1965-03-31,903.5,889.1,884.7,907.9,28157142,,3.352644827,,
1965-04-30,889.1,922.3,886.8,925.4,26869175,,3.608700154,,
1965-05-31,922.3,918,904.8,944.8,24854888,,2.852800655,,
1965-06-30,918,868,832.7,921.9,28908273,,-1.42071637,,
1965-07-31,868,881.7,857.7,890,19206766,,-3.606559804,,
1965-08-31,881.7,893.1,874.8,901.9,24602257,,-4.507864898,,
1965-09-30,893.1,930.6,887,945,35003005,,-2.880882982,,
1965-10-31,930.6,960.8,923.2,967.5,37012780,,-0.213811661,,
1965-11-30,960.8,946.7,937.2,970,33182708,,0.138720076,,
1965-12-31,946.7,969.3,924.4,976.6,43093986,,1.363855037,,
1966-01-31,969.3,983.5,961.9,1000.6,41257894,,2.532520318,,
1966-02-28,983.5,951.9,946.1,1001.1,37396240,,0.675907002,,
1966-03-31,951.9,924.8,905.4,955.2,43163908,,-2.693926633,,
1966-04-30,924.8,933.7,921.8,961.9,41990978,,-4.531989298,,
1966-05-31,933.7,884.1,859.1,939.6,38636842,,-9.036617326,,
1966-06-30,884.1,870.1,858.9,910.4,31680452,,-12.68395171,,
1966-07-31,870.1,847.4,843.8,901.2,27024812,,-16.12905613,,
1966-08-31,846.6,788.4,759.5,860.6,36638347,,-21.54662848,,
1966-09-30,788.4,774.2,763.4,822.9,27074433,,-25.00836695,,
1966-10-31,774.2,807.1,735.7,816.6,32979700,,-23.9999455,,
1966-11-30,807.1,791.6,784.8,827.3,32882708,,-23.27665173,,
1966-12-31,791.6,785.7,779.3,827.2,37233834,,-22.10428494,,
1967-01-31,785.7,849.9,776.2,857,46784212,,-16.18790692,,
1967-02-28,849.9,839.4,828,871.7,41266919,,-12.33850486,,
1967-03-31,839.4,866,835.3,883.4,50670678,,-7.590678023,,
1967-04-30,866,897.1,839,903.7,42327067,,-2.224144691,,
1967-05-31,897.1,852.6,850.4,915.9,49267670,,-1.570686768,,
1967-06-30,852.6,860.3,836.9,892.8,47952630,,-0.570686586,,
1967-07-31,860.3,904.2,853.2,918.7,48886464,,2.90559805,,
1967-08-31,904.2,901.3,887.8,933.1,46872179,,4.758448111,,
1967-09-30,901.3,926.7,894.2,951.6,46231579,,7.291825789,,
1967-10-31,926.7,879.7,876.2,940.4,50702258,,5.481922744,,
1967-11-30,879.7,875.8,839.4,894.9,47690978,,3.782660492,,
1967-12-31,875.8,905.1,868.8,910.4,51757895,,4.351948872,,
1968-01-31,905.1,855.5,850.5,921.9,59271429,,1.268145155,,
1968-02-29,855.5,840.5,826.5,871.3,39333835,,-1.738487023,,
1968-03-31,840.5,840.7,817.6,854.3,43445864,,-3.565146093,,
1968-04-30,849.2,912.2,849.2,918.1,66636089,,0.001860727,,
1968-05-31,912.2,899,885.5,935.7,65860152,,1.357164076,,
1968-06-30,899,897.8,891.5,924.9,58035337,,2.01788601,,
1968-07-31,897.8,883,877,933.8,54687971,,1.336102236,,
1968-08-31,883,896,863.3,902.4,43752632,,1.619687932,,
1968-09-30,896,935.8,892.6,945.9,51496241,,4.200104272,,
1968-10-31,935.8,952.4,932.9,974.3,61398496,,6.594717187,,
1968-11-30,952.4,985.1,936.5,989.6,56808271,,9.759776242,,
1968-12-31,985.1,943.8,936.7,994.7,60333836,,8.497066758,,
1969-01-31,943.8,946.1,915.5,960.2,60135337,,7.288394661,,
1969-02-28,946.1,905.2,895.4,959.2,46802257,,3.403417937,,
1969-03-31,905.2,935.5,895.8,941.4,44912030,,2.580702807,,
1969-04-30,935.5,950.2,908.8,956.3,53442859,,2.719044505,,
1969-05-31,950.2,937.6,928.6,974.9,57875187,,1.704086429,,
1969-06-30,937.6,873.2,862.5,938.7,53036840,,-3.290170765,,
1969-07-31,873.2,815.5,788.1,893.9,51484962,,-10.08169103,,
1969-08-31,815.6,836.7,800.6,843.7,45491729,,-12.58548636,,
1969-09-30,836.7,813.1,804.5,846,49432331,,-15.10091216,,
1969-10-31,813.1,856,794,868,69949622,,-13.21347225,,
1969-11-30,856,812.3,800.4,871.8,48180452,,-14.16183764,,
1969-12-31,812.3,800.4,764.5,816.4,61432330,,-14.77623657,,
1970-01-31,800.4,744.1,739.1,819.2,49869922,,-17.94893024,,
1970-02-28,744.1,777.6,738.8,784.2,51514289,,-16.78706017,,
1970-03-31,777.6,785.6,758,803.3,48018046,,-14.55836601,,
1970-04-30,785.6,736.1,716.7,798.8,50327819,,-15.41417322,,
1970-05-31,736.1,700.4,627.5,740.8,58245113,,-17.24260751,,
1970-06-30,700.4,683.5,674.9,728.2,51072182,,-18.3457446,,
1970-07-31,683.5,734.1,665.3,743.4,51369922,,-14.58694522,,
1970-08-31,734.1,764.6,702.8,772,49328572,,-9.227309166,,
1970-09-30,764.6,760.7,741.5,778.3,68411281,,-5.31955741,,
1970-10-31,760.7,755.6,746.7,791.1,58955638,,-2.591126258,,
1970-11-30,755.6,794.1,749.5,797.5,51945112,,2.043456561,,
1970-12-31,794.1,838.9,787.5,848.2,75618045,,8.027219658,,
1971-01-31,838.9,868.5,826.5,873.8,78606767,,13.55461992,,
1971-02-28,868.5,878.8,862,898.1,83727065,,17.24365071,,
1971-03-31,878.8,904.4,873.2,922.3,87942855,,20.52415053,,
1971-04-30,904.4,941.8,897.5,958.1,90581955,,24.08289157,,
1971-05-31,941.8,907.8,898.6,948.9,69329323,,23.01800275,,
1971-06-30,907.8,891.1,866.3,929.6,68478947,,20.16251845,,
1971-07-31,891.1,858.4,854.4,908.8,59828572,,15.26737571,,
1971-08-31,858.4,898.1,834.9,917.8,72297746,,13.93602747,,
1971-09-30,898.1,887.2,877.5,925.7,57004509,,11.64725124,,
1971-10-31,887.2,839,827.8,910.6,63175938,,6.471413832,,
1971-11-30,839,831.3,790.7,855.2,62348122,,2.327214075,,
1971-12-31,831.3,890.2,831.1,902.5,85190979,,3.291822831,,
1972-01-31,890.2,902.2,882.8,924,85599248,,4.40741624,,
1972-02-29,902.2,928.1,894.3,933.3,84870677,,6.43618279,,
1972-03-31,928.1,940.7,924.1,957,91048873,,8.067512987,,
1972-04-30,940.7,954.2,933.6,977.7,83005263,,9.403269156,,
1972-05-31,954.2,960.7,917.4,979.5,75755634,,10.01558711,,
1972-06-30,960.7,929,917.8,967.7,70942106,,7.68170697,,
1972-07-31,929,924.7,900.1,955.5,65165414,,5.354648629,,
1972-08-31,924.7,963.7,922,980.4,80510524,,5.904954816,,
1972-09-30,963.7,953.3,927.2,977.4,55531579,,5.063838207,,
1972-10-31,953.3,955.5,917.1,964.1,71571429,,4.187258521,,
1972-11-30,955.5,1018.2,955.3,1029.7,91481954,,7.185828073,,
1972-12-31,1018.2,1020,996.1,1042.4,77758647,,8.553202439,,
1973-01-31,1022.9,999,988.1,1067.2,88815788,,7.351958028,,
1973-02-28,999,955.1,938.8,1019.9,71772181,,3.125543245,,
1973-03-31,955.1,951,911.1,985.3,77458646,,-0.242614798,,
1973-04-30,951,921.4,907.5,975.3,62704513,,-4.523067192,,
1973-05-31,921.4,901.4,875.5,965.2,76073685,,-8.527981066,,
1973-06-30,901.4,891.7,864.5,935.6,60609020,,-11.4734896,,
1973-07-31,890.2,926.4,863.9,944.1,69424061,,-10.74092029,,
1973-08-31,924.4,887.6,845.5,924.4,61908269,,-12.4075231,,
1973-09-30,887.6,947.1,873.3,964.6,74226314,,-9.188958824,,
1973-10-31,947.1,956.6,937.7,997.6,95390979,,-6.247128622,,
1973-11-30,956.6,822.3,810.4,963.8,90203006,,-12.79570716,,
1973-12-31,820.5,850.9,783.6,861.1,86702258,,-14.52434129,,
1974-01-31,850.9,855.6,816.6,890.4,81913535,,-14.63344804,,
1974-02-28,855.6,860.5,795.7,871.4,57927068,,-13.67563072,,
1974-03-31,860.5,846.7,841.8,904,69834586,,-13.26151722,,
1974-04-30,846.7,836.8,818.7,875.9,57354135,,-12.93078069,,
1974-05-31,836.8,802.2,788.8,870.4,62063907,,-14.2164654,,
1974-06-30,802.2,802.4,796.5,865.5,55339850,,-14.19463703,,
1974-07-31,802.4,757.4,753.1,812,61824812,,-16.20663501,,
1974-08-31,757.4,678.6,651.6,803.4,63180451,,-21.50802253,,
1974-09-30,678.6,607.9,598.8,686.5,63169172,,-28.02728399,,
1974-10-31,607.9,665.5,573.2,689.3,85060152,,-26.71644866,,
1974-11-30,665.5,618.7,599.8,692.8,64689473,,-27.16824841,,
1974-12-31,616.1,616.2,570,619.8,71086468,,-25.81210517,,
1975-01-31,619.1,703.7,619.1,717.3,97567672,,-17.5914488,,
1975-02-28,703.7,739.1,695.2,757.4,95557894,,-8.783994785,,
1975-03-31,739.1,768.2,731.5,796.9,102318047,,-0.452479457,,
1975-04-30,768.2,821.3,736.6,835.2,101808271,,8.676630148,,
1975-05-31,821.3,832.3,808,868.6,103193234,,15.12059394,,
1975-06-30,835.7,879,811.2,884.6,100827067,,21.78758484,,
1975-07-31,879,831.5,819.2,888.9,99627067,,22.18358787,,
1975-08-31,831.5,835.3,785.8,844,63489473,,21.85158334,,
1975-09-30,835.3,793.9,789.7,849,62057143,,18.14631942,,
1975-10-31,793.9,836,780.5,859.6,82452633,,17.80841372,,
1975-11-30,836,860.7,821.1,865.8,71912031,,18.44780015,,
1975-12-31,860.7,852.4,812.8,866.1,78715037,,17.5181875,,
1976-01-31,852.4,975.3,848.6,986,143420299,,23.98683845,,
1976-02-29,975.3,972.6,946.2,1002.8,134465414,,26.68331089,,
1976-03-31,972.6,999.5,964.2,1018,119458647,,28.70228757,,
1976-04-30,999.5,996.9,963,1017.7,88479698,,28.24274553,,
1976-05-31,995.8,975.2,955.8,1015.8,80280452,,24.97051762,,
1976-06-30,975.2,1002.8,951.7,1012.9,94112031,,23.19618626,,
1976-07-31,1002.8,984.6,974.2,1017.9,88818046,,19.47800302,,
1976-08-31,984.6,973.7,954.1,1004.7,78198496,,15.15783901,,
1976-09-30,973.7,990.2,971.2,1026.3,93552630,,12.40089148,,
1976-10-31,990.2,964.9,928.3,995.6,81516540,,8.072419001,,
1976-11-30,964.9,947.2,917.9,972,85944362,,3.45246638,,
1976-12-31,947.2,1004.7,942.2,1006.8,120575190,,3.683224655,,
1977-01-31,1004.7,954.4,944.9,1007.8,113147368,,0.054278841,,
1977-02-28,954.4,936.4,926,963.8,89873684,,-3.742432556,,
1977-03-31,936.4,919.1,914.2,971.6,98050377,,-7.392064159,,
1977-04-30,919.6,926.9,909.7,956.1,90915789,,-9.139517907,,
1977-05-31,926.9,898.7,892.6,949.5,96049625,,-11.8797241,,
1977-06-30,898.7,916.3,896.5,934.4,109432330,,-12.14859686,,
1977-07-31,916.3,890.1,878.8,927.8,102063159,,-13.62191551,,
1977-08-31,890.1,861.5,844.4,900,97815788,,-15.89503901,,
1977-09-30,861.5,847.1,830.3,879.8,86542105,,-17.60786497,,
1977-10-31,847.1,818.4,792.8,855.6,93263913,,-19.75217882,,
1977-11-30,816,829.7,794.5,850.1,111581956,,-19.45680668,,
1977-12-31,829.7,831.2,800.4,835.2,101722556,,-18.22883763,,
1978-01-31,830.5,769.9,759.4,830.5,96572931,,-20.44690916,,
1978-02-28,769.9,742.1,739.2,787.4,83142856,,-22.5241228,,
1978-03-31,742.1,757.4,736.8,777.8,112236092,,-21.60228013,,
1978-04-30,756.7,837.3,747.1,846.2,156902257,,-14.67715454,,
1978-05-31,837.3,840.6,813.8,865.6,174981203,,-9.207294886,,
1978-06-30,840.6,819,808,879.3,150290977,,-6.504381349,,
1978-07-31,819,862.3,800.9,866.3,122140603,,-1.520836046,,
1978-08-31,862.3,876.8,855.3,911.2,195101505,,2.796436959,,
1978-09-30,876.8,865.8,850.9,917.2,151644360,,4.836060739,,
1978-10-31,865.8,792.5,782.1,909.4,153911276,,1.354314844,,
1978-11-30,805.5,799,779.1,831.7,116077443,,-0.316036907,,
1978-12-31,802,805,781,829.9,111076692,,-0.794667824,,
1979-01-31,805,839.2,798.5,865,138886467,,1.300208744,,
1979-02-28,839.2,808.8,802.2,844,107303007,,0.772708533,,
1979-03-31,808.8,862.2,807.3,877,146571426,,3.975364862,,
1979-04-30,859.9,854.9,847.3,884.6,139996242,,5.465329654,,
1979-05-31,854.9,822.3,815.1,863.2,140693231,,4.176662669,,
1979-06-30,822.3,842,817.7,853.1,172218497,,4.542101528,,
1979-07-31,840.6,846.4,818,857,153550376,,4.938382351,,
1979-08-31,846.4,887.6,839.1,893.6,186101504,,7.670455081,,
1979-09-30,887.6,878.6,857.9,902.1,161039098,,8.502207916,,
1979-10-31,877.7,815.7,796,904.9,193518045,,4.640124867,,
1979-11-30,815.7,822.4,792.2,838.6,147439849,,2.469626815,,
1979-12-31,822.4,838.7,814.8,851.5,160197743,,2.080183355,,
1980-01-31,838.7,875.9,809,897.9,261257143,,4.156533694,,
1980-02-29,875.9,863.1,847.3,918.2,215758645,,4.469193327,,
1980-03-31,863.1,785.8,730,868.7,197695489,,-0.466409851,,
1980-04-30,785.8,817.1,751.4,818.5,152061655,,-1.501128678,,
1980-05-31,817.1,850.9,795.8,866.1,172538346,,0.126358442,,
1980-06-30,850.9,867.9,840.7,896.3,187141354,,2.26472436,,
1980-07-31,867.9,935.3,862.6,946.9,230474437,,7.822451028,,
1980-08-31,935.3,932.6,918.5,972.4,217818045,,10.74057437,,
1980-09-30,932.6,932.4,918,980.7,238581201,,11.98633686,,
1980-10-31,932.4,924.5,911.6,987.3,232734585,,11.59987574,,
1980-11-30,924.5,993.3,924.5,1009.4,222881957,,15.07900376,,
1980-12-31,991.1,964,894.5,991.1,231349626,,14.50374561,,
1981-01-31,964,947.3,930.9,1013.1,215530828,,12.18847833,,
1981-02-28,947.1,974.6,923.9,980.9,184130077,,11.68417437,,
1981-03-31,974.6,1003.9,955.7,1021.8,264931577,,12.44238832,,
1981-04-30,1003.9,997.8,981.8,1031,253414288,,11.66467319,,
1981-05-31,997.8,991.8,956.7,1005.2,204232332,,9.944832187,,
1981-06-30,991.8,976.9,972.7,1023,248339097,,7.133998362,,
1981-07-31,976.9,952.3,918.7,979,215181205,,3.15140876,,
1981-08-31,952.3,881.5,879.1,961.5,207642857,,-4.312399501,,
1981-09-30,881.5,850,807.5,892.4,216347367,,-11.04903999,,
1981-10-31,850,852.6,823.6,885.8,225013534,,-14.77539466,,
1981-11-30,856,889,834.6,892.8,222839096,,-14.22890566,,
1981-12-31,889,875,862.8,898.5,216421804,,-14.2169086,,
1982-01-31,875,871.1,832.6,887.4,218422556,,-13.86358802,,
1982-02-28,866.3,824.4,802.2,866.3,219290977,,-16.0146522,,
1982-03-31,824.4,822.8,786.2,840.7,286170676,,-16.70797663,,
1982-04-30,822.8,848.4,820.5,871.2,256351128,,-14.6773515,,
1982-05-31,848.4,819.5,815.5,876.5,231532331,,-14.4904663,,
1982-06-30,819.5,811.9,784.3,824.3,250495488,,-14.07665547,,
1982-07-31,811.9,808.6,787.4,843.8,258313533,,-13.23580518,,
1982-08-31,808.6,901.3,770,911,377316542,,-6.014710804,,
1982-09-30,901.3,896.3,888.7,951.2,349181953,,-1.394421745,,
1982-10-31,896.3,991.7,892,1051.9,466592481,,7.764001355,,
1982-11-30,991.7,1039.3,983.7,1078.5,418881203,,16.21855922,,
1982-12-31,1039.3,1046.5,983.4,1077.9,379416543,,21.17354711,,
1983-01-31,1046.5,1075.7,1013.4,1105.1,419007517,,25.03105348,,
1983-02-28,1075.7,1112.2,1046.8,1135.3,364387219,,28.40728095,,
1983-03-31,1112.2,1130,1105.1,1158.5,429004509,,30.04672847,,
1983-04-30,1130,1226.2,1102.2,1235.5,403053381,,35.44647567,,
1983-05-31,1225.4,1200,1174.3,1244.5,440555637,,35.02797045,,
1983-06-30,1200,1222,1176.8,1260.7,445231582,,33.98081164,,
1983-07-31,1222,1199.2,1179.8,1258.5,358684962,,29.65803825,,
1983-08-31,1199.2,1216.2,1152.1,1219.8,384909020,,25.98112638,,
1983-09-30,1216.2,1233.1,1197.4,1270.7,392438347,,22.83617978,,
1983-10-31,1233.1,1225.2,1214.6,1286.7,404801502,,18.55479567,,
1983-11-30,1225.2,1276,1208.7,1297,409310527,,17.4893585,,
1983-12-31,1276,1258.6,1231.2,1285.5,417036090,,14.1032401,,
1984-01-31,1258.6,1220.6,1209.6,1295.4,499772932,,8.093281569,,
1984-02-29,1220.6,1154.6,1115,1226.6,435972179,,-1.051537981,,
1984-03-31,1154.6,1164.9,1131.7,1197.2,418403005,,-6.810156714,,
1984-04-30,1164.9,1170.8,1117.3,1182.1,387412784,,-10.40977006,,
1984-05-31,1170.8,1104.9,1083.2,1194.4,437492483,,-17.02584528,,
1984-06-30,1106.3,1132.4,1079.4,1144.8,408918048,,-19.18637961,,
1984-07-31,1132.4,1115.3,1079,1139.5,374932327,,-21.24354661,,
1984-08-31,1115.3,1224.4,1115,1253.8,569981957,,-15.02587738,,
1984-09-30,1222.4,1206.7,1189.8,1248.2,398945866,,-12.00547435,,
1984-10-31,1206.7,1207.4,1158.2,1246,475991729,,-9.945782444,,
1984-11-30,1207.4,1188.9,1180.8,1247.5,396378945,,-9.798848798,,
1984-12-31,1188.9,1211.6,1154.7,1223.6,401729325,,-8.206876172,,
1985-01-31,1211.6,1286.8,1178.7,1305.1,603092481,,-2.423502464,,
1985-02-28,1286.1,1284,1263.9,1307.5,495027066,,0.711532111,,
1985-03-31,1284,1266.8,1242.8,1310,485659396,,1.101699246,,
1985-04-30,1266.8,1258.1,1245.8,1290.3,447040601,,0.290922588,,
1985-05-31,1258.1,1315.4,1235.5,1320.8,530151878,,2.981222619,,
1985-06-30,1315.4,1335.5,1285.4,1341.2,477518794,,5.344087815,,
1985-07-31,1335.5,1347.5,1313.4,1372.2,555579697,,6.848754568,,
1985-08-31,1347.5,1334,1303.7,1361.9,433804511,,6.093681921,,
1985-09-30,1334,1328.6,1283.7,1348.2,419584963,,4.464864896,,
1985-10-31,1328.6,1374.3,1315.2,1384.6,573663157,,5.624693392,,
1985-11-30,1374.3,1472.1,1367.8,1486.9,551587218,,11.78367122,,
1985-12-31,1472.1,1546.7,1450.3,1570.9,632566920,,19.24572804,,
1986-01-31,1546.7,1571,1491.7,1582.9,649400753,,23.87946277,,
1986-02-28,1571,1709.1,1564.3,1732.6,653932330,,33.705576,,
1986-03-31,1709.1,1818.6,1663.1,1849.7,725097743,,44.36906337,,
1986-04-30,1818.6,1784,1712.5,1870.2,730917292,,45.70115159,,
1986-05-31,1784,1876.7,1746.5,1898.2,604565415,,49.13449575,,
1986-06-30,1876.7,1892.7,1816.1,1908.6,597654135,,48.6980826,,
1986-07-31,1892.7,1775.3,1741.6,1922.7,683436091,,37.23478889,,
1986-08-31,1775.3,1898.3,1730.6,1918.6,609451127,,34.71788564,,
1986-09-30,1898.3,1767.6,1733,1933.4,714203007,,21.67067644,,
1986-10-31,1767.6,1877.7,1761.3,1894.7,680467669,,18.02513334,,
1986-11-30,1877.7,1914.2,1797.1,1926.5,663345110,,15.72541482,,
1986-12-31,1914.2,1896,1880.5,1971.7,735534587,,10.86312051,,
1987-01-31,1897.4,2158,1897.4,2214.6,911476692,,22.50649298,,
1987-02-28,2158,2224,2134.4,2266.5,786157897,,31.32537385,,
1987-03-31,2224,2304.7,2209.1,2399.6,894383458,,38.7783406,,
1987-04-30,2304.7,2286.4,2180.5,2428.4,886849625,,38.57814959,,
1987-05-31,2286.4,2291.6,2188.5,2380.8,770909774,,35.00338961,,
1987-06-30,2291.6,2418.5,2260.6,2466,810902255,,37.18773988,,
1987-07-31,2418.5,2572.1,2391.3,2588.3,894676692,,44.48645487,,
1987-08-31,2572.1,2663,2526,2746.7,916330827,,50.50538274,,
1987-09-30,2663,2596.3,2469,2695.5,839819550,,45.23386689,,
1987-10-31,2596.3,1993.5,1616.2,2662.4,1374699246,,-1.153685491,,
1987-11-30,1993.5,1833.6,1795.3,2027.5,809666165,,-42.61278808,,
1987-12-31,1833.6,1938.8,1733.9,2019.6,885733084,,-61.79429331,,
1988-01-31,1950.8,1958.2,1846,2075.3,788278193,,-71.34181977,,
1988-02-29,1958.2,2071.6,1878.2,2078.1,833061655,,-68.18899502,,
1988-03-31,2071.6,1988.1,1951.3,2110.9,914201504,,-69.65139396,,
1988-04-30,1988.1,2032.3,1968,2121.4,735509775,,-65.62159905,,
1988-05-31,2032.3,2031.1,1921.6,2072,728880451,,-61.10840897,,
1988-06-30,2031.1,2141.7,2021.3,2169.1,971438346,,-49.25473181,,
1988-07-31,2141.7,2128.7,2047.3,2169.5,753038346,,-41.19717065,,
1988-08-31,2128.7,2031.7,1978.7,2151.9,750557141,,-41.20811921,,
1988-09-30,2027.6,2112.9,1988.4,2140.3,690101503,,-34.80945007,,
1988-10-31,2112.9,2148.7,2082.3,2195.1,770336843,,-27.54676969,,
1988-11-30,2148.7,2114.5,2026.7,2186,636726317,,-24.52771734,,
1988-12-31,2114.5,2168.6,2075.4,2193.8,641706765,,-18.63574917,,
1989-01-31,2168.4,2342.3,2127.1,2350.2,796741355,,-3.576892513,,
1989-02-28,2342.3,2258.4,2232.1,2369.3,725476691,,0.006904376,,
1989-03-31,2258.4,2293.6,2234.5,2351.1,790495487,,3.81115558,,
1989-04-30,2293.6,2418.8,2282.1,2433.1,730206769,,13.28906149,,
1989-05-31,2418.8,2480.2,2356.3,2521.6,845260150,,21.72440136,,
1989-06-30,2480.2,2440.1,2412.9,2545,894719549,,22.53707939,,
1989-07-31,2440.1,2660.7,2431.5,2668.3,732863911,,35.11531712,,
1989-08-31,2660.7,2737.3,2619.7,2758.7,890774439,,45.13882923,,
1989-09-30,2737.3,2692.8,2636.8,2768.2,684593232,,45.20444014,,
1989-10-31,2692.8,2645.1,2496.9,2809.1,905113537,,38.71794547,,
1989-11-30,2645.1,2706.3,2563.1,2718.2,683945861,,35.32624829,,
1989-12-31,2706.3,2753.2,2658.7,2784.8,724831578,,33.05900034,,
1990-01-31,2753.2,2590.5,2513.1,2834,855620301,,18.16385776,,
1990-02-28,2590.5,2627.3,2541,2674.3,668120301,,8.824848305,,
1990-03-31,2627.3,2707.2,2607.9,2775,740589472,,6.188309445,,
1990-04-30,2707.2,2656.8,2627.7,2793.5,631856392,,-0.438584974,,
1990-05-31,2656.8,2876.7,2651.4,2908.2,811281204,,8.03174996,,
1990-06-30,2876.7,2880.7,2821.5,2956.9,727732329,,11.72416721,,
1990-07-31,2880.7,2905.2,2833.2,3024.3,760222556,,13.50985598,,
1990-08-31,2905.2,2614.4,2459.4,2931.2,905472182,,-6.145665592,,
1990-09-30,2614.4,2452.5,2367.8,2665.4,605729324,,-29.96964341,,
1990-10-31,2452.5,2442.3,2344.3,2565.4,827954888,,-45.40799008,,
1990-11-30,2442.3,2559.7,2415.6,2581.2,710129323,,-46.53445407,,
1990-12-31,2559.7,2633.7,2534.7,2662.6,703017295,,-41.29508133,,
1991-01-31,2633.7,2736.4,2447,2747.3,825360902,,-30.41469524,,
1991-02-28,2736.4,2882.2,2694.3,2955.2,969392481,,-13.74913652,,
1991-03-31,2882.2,2913.9,2829.2,3017.8,885757895,,-1.581438196,,
1991-04-30,2913.9,2887.9,2848.5,3030.5,905839851,,3.450562746,,
1991-05-31,2887.9,3027.5,2834.5,3044.5,845282708,,14.3066016,,
1991-06-30,3027.5,2906.8,2879.3,3057.5,731521804,,11.59959756,,
1991-07-31,2911.7,3024.8,2897.4,3039.6,781827069,,15.74028514,,
1991-08-31,3024.8,3043.6,2836.3,3068.7,845663910,,17.58932394,,
1991-09-30,3043.6,3016.8,2963.1,3066.6,731194735,,14.95489692,,
1991-10-31,3016.8,3069.1,2925.5,3091,917266919,,14.66231336,,
1991-11-30,3069.1,2894.7,2861.1,3091.9,838915037,,1.352006874,,
1991-12-31,2894.7,3168.8,2832.3,3204.6,936004513,,9.19933283,,
1992-01-31,3168.8,3223.4,3119.9,3313.5,1183093985,,15.86753877,,
1992-02-29,3223.4,3267.7,3193.4,3307.5,957268420,,20.75364948,,
1992-03-31,3267.7,3235.5,3176.2,3318.4,912972181,,19.33728639,,
1992-04-30,3235.5,3359.1,3141.8,3388,970463910,,23.94362134,,
1992-05-31,3359.1,3396.9,3316.6,3434,817901505,,26.55326715,,
1992-06-30,3396.9,3318.5,3242.3,3435.3,949418798,,20.29849214,,
1992-07-31,3318.5,3393.8,3255.4,3414.9,958664661,,18.57806609,,
1992-08-31,3393.8,3257.4,3200.9,3413.2,821668420,,6.237327095,,
1992-09-30,3257.4,3271.7,3226.6,3391.4,901472932,,-2.50999056,,
1992-10-31,3271.7,3226.3,3087.4,3291.4,1008396995,,-12.35066625,,
1992-11-30,3226.3,3305.2,3176.8,3326.5,932458645,,-14.4000878,,
1992-12-31,3305.2,3301.1,3229.8,3364.9,1089309021,,-16.72271354,,
1993-01-31,3301.1,3310,3219.3,3338.1,1184830826,,-18.2270784,,
1993-02-28,3310,3370.8,3262.5,3472.9,1208363910,,-15.78603195,,
1993-03-31,3370.8,3435.1,3334.1,3497.3,1277912032,,-10.74070044,,
1993-04-30,3435.1,3427.6,3338.4,3499.4,1304059400,,-8.885166151,,
1993-05-31,3427.6,3527.4,3402.4,3582.2,1149742104,,-2.25831872,,
1993-06-30,3527.4,3516.1,3445.8,3577.3,1246987218,,-0.073290224,,
1993-07-31,3516.1,3539.5,3443.3,3604.9,1193557897,,1.427789389,,
1993-08-31,3539.5,3651.3,3523.5,3681.7,1237134587,,8.059721279,,
1993-09-30,3651.3,3555.1,3501.5,3665.5,1247893983,,4.267471338,,
1993-10-31,3555.1,3680.6,3541.7,3713.6,1340090977,,8.278991821,,
1993-11-30,3680.6,3684,3585.9,3749.9,1327946615,,9.16046764,,
1993-12-31,3684,3754.1,3673.3,3818.9,1306382707,,12.2696433,,
1994-01-31,3754.1,3978.4,3715.2,4002.8,1495502260,,26.4248287,,
1994-02-28,3978.4,3832,3811.8,3998.1,1320004511,,23.0439653,,
1994-03-31,3832,3636,3544.1,3911.8,1635243609,,5.63119869,,
1994-04-30,3633.1,3681.7,3520.8,3733.2,1293390225,,-4.251792297,,
